source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
688366079396163584,688366079396163584_41,1,42,3,30,@BBCBreaking @BBCNews great news this,non-rumor
688366079396163584,688366079396163584_42,1,43,3,30,@BBCBreaking @BBCNews Good News !,non-rumor
688366079396163584,688366079396163584_43,1,44,3,30,@BBCBreaking Iran had 150 billion reasons for good relations w / US . Next week will sell beachfront property in Kavir .,non-rumor
688366079396163584,688366079396163584_44,7,45,3,30,@dougmmcrae @BBCBreaking @BBCNews The American ' Left Behind ' in Iranian Prisoner Release m $URL$ $URL$,non-rumor
688366079396163584,688366079396163584_45,1,46,3,30,"@BBCBreaking All respect to his RELEASE . Thank you , Lord ! It only took Obama and $ 150 Billion to get this done . Talk about ISLAMIC Blackmail",non-rumor
688366079396163584,688366079396163584_46,1,47,3,30,@BBCBreaking India-Iran to now completely bypass dollars . $URL$,non-rumor
688366079396163584,688366079396163584_47,1,48,3,30,@BBCBreaking he looks well fed,non-rumor
688366079396163584,688366079396163584_48,1,49,3,30,"@BBCBreaking End of the Dollar , CURRENCY SPECULATION ! THE END OF Illuminati !  nhttps :/ / $URL$",non-rumor
688428083540553728,688428083540553728,None,1,2,20,remembering the talented singer aaliyah on what would have been her 37th birthday : URL URL,non-rumor
688428083540553728,688428083540553728_1,1,2,2,20,What a loss this was . “ @InStyle : Remembering the talented singer Aaliyah her Bday $URL$ $URL$ ”,non-rumor
688428083540553728,688428083540553728_2,1,3,2,20,@InStyle Errors in this article .,non-rumor
688428083540553728,688428083540553728_3,1,4,2,20,@InStyle My fave song by her ...  n #RIPAliyah  n  nhttps :/ / $URL$,non-rumor
688428083540553728,688428083540553728_4,1,5,2,20,@InStyle Wow .,non-rumor
688428083540553728,688428083540553728_5,1,6,2,20,@InStyle Beautiful human hair,non-rumor
688446106943008768,688446106943008768,None,1,2,32,"oscars 2016 host chris rock calls event "" white bet awards "" due to lack of diversity : URL URL",non-rumor
688446106943008768,688446106943008768_1,1,2,2,32,@eonline The blacks have to work harder for next year !,non-rumor
688446106943008768,688446106943008768_2,1,3,2,32,"@eonline funny line , but I wonder if he understands the irony of that statement ...",non-rumor
688446106943008768,688446106943008768_3,1,4,2,32,"@eonline I think white ppl should be disqualified . It should only be open to ppl of mixed race or black ppl , militant lesbians & trans .",non-rumor
688446106943008768,688446106943008768_4,1,5,2,32,@eonline Just stop #ChrisRock ... ur black ... from Brooklyn & ur hosting 1 of the biggest events this yr . Be proud & make us proud w laughter <3,non-rumor
688446106943008768,688446106943008768_5,1,6,2,32,@eonline Understood but if you look at the field this year there is a lot of great performances,non-rumor
688446106943008768,688446106943008768_6,1,7,2,32,@eonline hahha zorla al,non-rumor
688446106943008768,688446106943008768_7,1,8,2,32,"@eonline @chrisrock doesn't have 2host ! I guess white Jewish people pay well ! Won't watch now , who the hell wants to hear that shit all nite",non-rumor
688446106943008768,688446106943008768_8,1,9,2,32,@eonline Shouldn't it be about talent not color . Is that all these people think about ! They are the true racist's . Do we have a WET awards ?,non-rumor
688446106943008768,688446106943008768_9,1,10,2,32,"@eonline omg ! I feel for the actors that were nominated . Not able to enjoy  "" their  "" moment . Feeling like #KanyeAndTaylorSwiftMoment Anyone ?",non-rumor
688446106943008768,688446106943008768_10,1,11,2,32,@eonline @chrisrock why do we focus on color ! ! It's all about talent . Not right .. not funny .,non-rumor
688446106943008768,688446106943008768_11,1,12,2,32,@eonline sheignef,non-rumor
688446106943008768,688446106943008768_12,1,13,2,32,@eonline not a very happy start,non-rumor
688446106943008768,688446106943008768_13,1,14,2,32,"“ @eonline : Oscars 2016 host Chris Rock calls event  "" White BET Awards  "" due to lack of diversity : $URL$ ” is he wrong ?",non-rumor
688446106943008768,688446106943008768_14,1,15,2,32,@eonline this is going to be the best,non-rumor
688446106943008768,688446106943008768_15,1,16,2,32,@eonline maybe people are tired of using these events as a forum and having everything turned into a statement . Ruined again #Oscars,non-rumor
688446106943008768,688446106943008768_16,1,17,2,32,@eonline well I thought it would be cool to have him hosting but now he will probably be replaced by someone else .,non-rumor
688446106943008768,688446106943008768_17,1,18,2,32,@eonline Kneegrow please .,non-rumor
688446106943008768,688446106943008768_18,1,19,2,32,@eonline i am sick and tired of this diversity crap . Is it possible the best actors won ? nothing to do with race just talent,non-rumor
688446106943008768,688446106943008768_19,1,20,2,32,"@eonline  "" White BET Awards  """,non-rumor
688446106943008768,688446106943008768_20,1,21,2,32,@eonline Chris is not done yet . He's going to make the oscars worth watching .,non-rumor
688446106943008768,688446106943008768_21,1,22,2,32,"@chrisrock , @eonline , wait , I could be wrong , but I believe diversity is an old , old wooden ship that was used during the Civil War era .",non-rumor
688446106943008768,688446106943008768_22,1,23,2,32,@eonline . #BETAwards are all exclusive . How is that any different ? Just cuz they CALL it all black ? It's reverse discrimination .,non-rumor
688446106943008768,688446106943008768_23,1,24,2,32,"@eonline If he does that show , his career is over . Listen to your fans .",non-rumor
688741019979001856,688741019979001856,None,1,5,32,"us imposes sanctions on iranian companies and individuals over missile programme , after lifting of nuclear sanctions URL",non-rumor
688741019979001856,688741019979001856_1,1,2,5,32,"@BBCBreaking @BBCNews  "" Here you go ... juuusst kidding  """,non-rumor
688741019979001856,688741019979001856_2,1,3,5,32,@BBCBreaking @BBCNews Ahaha .,non-rumor
688741019979001856,688741019979001856_3,1,4,5,32,"@BBCBreaking so US waited for prisoner exchange then imposed sanctions again . US can never be trusted , ask Libya and North Korea .",non-rumor
688741019979001856,688741019979001856_4,1,5,5,32,@BBCBreaking @BBCNews I hope that plane has landed .,non-rumor
688741019979001856,688741019979001856_5,2,6,5,32,@Colbangers @BBCBreaking @BBCNews public react badly them ... We change our mind,non-rumor
688741019979001856,688741019979001856_6,1,7,5,32,@BBCBreaking @BBCNews thanx for the drama,non-rumor
688741019979001856,688741019979001856_7,1,8,5,32,@BBCBreaking @CapehartJ @BBCNews this is stupid yet not unexpected smdh,non-rumor
688741019979001856,688741019979001856_8,1,9,5,32,@BBCBreaking @BBCNews that didn't last long,non-rumor
688741019979001856,688741019979001856_9,1,10,5,32,@BBCBreaking who's sanctioning this foreign policy ?,non-rumor
688741019979001856,688741019979001856_10,1,11,5,32,"@BBCBreaking @CapehartJ @BBCNews . It's chess , not checkers .",non-rumor
688741019979001856,688741019979001856_11,1,12,5,32,"@BBCBreaking bravo U . S , more sanctions should be imposed on Iran until it totally abandons it's nuclear n missiles programs",non-rumor
688741019979001856,688741019979001856_12,1,13,5,32,"@BBCBreaking @BBCWorld All Nations engaged in irresponsible activities & are visibly unstable , need to be dealt likewise to save the world .",non-rumor
688741019979001856,688741019979001856_13,1,14,5,32,"@BBCBreaking @BBCNews The Congress , and the people , never wanted to lift sanctions , only the POTUS and Euros blind eyes , had that in mind",non-rumor
688741019979001856,688741019979001856_14,1,15,5,32,"@BBCBreaking Hypocrisy , better put sanctions on the Saudi ` s which is founding Islamist terroristsISISand has no respect for the Human Rights .",non-rumor
688741019979001856,688741019979001856_15,1,16,5,32,@BBCBreaking USA has been known to change game rules in the middle of a game . Life is not a game & USA cannot play ' silly buggers ' presently,non-rumor
688741019979001856,688741019979001856_16,1,17,5,32,@BBCBreaking @BBCNews Now time to put sanctions on #Saudi Royals Cash Machine $URL$,non-rumor
688741019979001856,688741019979001856_17,1,18,5,32,@JEALFC29 @BBCBreaking @BBCNews  nThey deserved it   4D    nIran is the mother of Terrorism ! !,non-rumor
688741019979001856,688741019979001856_18,1,19,5,32,@BBCBreaking @BBCNews,non-rumor
688741019979001856,688741019979001856_19,1,20,5,32,@BBCBreaking $URL$,non-rumor
688741019979001856,688741019979001856_20,1,21,5,32,@BBCBreaking @BBCNews Music + Video : OSIMPOTOKO - K Z OBINNA | @kzobinna $URL$ via @9jamp3ng_com,non-rumor
688741019979001856,688741019979001856_21,1,22,5,32,@BBCBreaking @BBCNews Hahahaha,non-rumor
688741019979001856,688741019979001856_22,1,23,5,32,@BBCBreaking @BBCNews right after they release some Americans ? Some underhanded * * * .,non-rumor
688741019979001856,688741019979001856_23,1,24,5,32,@BBCBreaking Never going to be PEACE.So long as US wants to rule the waves as Britain did in the past the WORLD will be on brink of war .,non-rumor
688741019979001856,688741019979001856_24,1,25,5,32,@bbcbreaking Can't have the Democrats looking weak during an election year ... Thanks Obama,non-rumor
688741019979001856,688741019979001856_25,1,26,5,32,@BBCBreaking @BBCWorld @BBCNews $URL$,non-rumor
688741019979001856,688741019979001856_26,1,27,5,32,@BBCBreaking @BBCNews hahaha I can't stop laughing,non-rumor
688741019979001856,688741019979001856_27,1,28,5,32,@BBCBreaking @BBCNews Lmao !       $URL$,non-rumor
688741019979001856,688741019979001856_28,1,29,5,32,"@BBCBreaking @BBCNews You can go ahead and play with your bullets now , but we're gonna have to take away your gun .",non-rumor
688741019979001856,688741019979001856_29,1,30,5,32,@BBCBreaking @BBCWorld @BBCNews America is just a liar,non-rumor
688741019979001856,688741019979001856_30,1,31,5,32,@BBCBreaking @BBCWorld @BBCNews The US is playing the game in favor of Saudi Arabia .,non-rumor
688741019979001856,688741019979001856_31,1,32,5,32,"@BBCBreaking @BBCNews ha ha , the Iranians probably wish they held onto the sailors a bit longer as a bargain chip now .",non-rumor
688741019979001856,688741019979001856_32,1,33,5,32,"@BBCBreaking @BBCNews usa is the mother of all problem , world should unite against American bullying",non-rumor
688741019979001856,688741019979001856_33,1,34,5,32,@BBCBreaking @BBCNews  nHistory will show how the EEC and others have assisted in the mother of all cockups  nYesterday,non-rumor
688741019979001856,688741019979001856_34,1,35,5,32,@BBCBreaking @BBCNews wtf US,non-rumor
688741019979001856,688741019979001856_35,1,36,5,32,@BBCBreaking @BBCNews I don't understand the timing of the decision just moments after #Rohani finished his speech celebrating ? ? ? ! ! !,non-rumor
688741019979001856,688741019979001856_36,1,37,5,32,@BBCBreaking Hahaha was joke before US not trustful,non-rumor
688741019979001856,688741019979001856_37,1,38,5,32,@BBCBreaking  nههه,non-rumor
688741019979001856,688741019979001856_38,1,39,5,32,@BBCBreaking @BBCNews Iranian . Thosn . Border . Over . Eny . Sanction there . Are . Stone . Mainded . Appl,non-rumor
688741019979001856,688741019979001856_39,1,40,5,32,@BBCBreaking @BBCNews lmao,non-rumor
688741019979001856,688741019979001856_40,1,41,5,32,@BBCBreaking 360 degrees turn ! ! !,non-rumor
688741019979001856,688741019979001856_41,1,42,5,32,"@BBCBreaking @BBCWorld Iran could be the next world's biggest economy , if they wil produce and export oil to 3rd world countries like ours",non-rumor
688741019979001856,688741019979001856_42,1,43,5,32,@BBCBreaking cluster bombs used by Saudi A sanctioned too . ?,non-rumor
688741019979001856,688741019979001856_43,1,44,5,32,@BBCBreaking @BBCNews It will be good business for European Nations,non-rumor
688741019979001856,688741019979001856_44,1,45,5,32,@BBCBreaking @fdeet_alnssr @BBCNews افلام الكرتون حقتكم ماتمشي الا على شعوبكم  nاما نحن العرب عارفين انها تمثيليه تافهه وغبيه #تبا_لكم,non-rumor
688741019979001856,688741019979001856_45,1,46,5,32,"@BBCBreaking 1 ) Nuke & Ballistic-missiles may seem similiar , but they r loopholes which can b used to fool morons.Reality - there's difference .",non-rumor
688741019979001856,688741019979001856_46,1,47,5,32,@BBCBreaking make em happy then do it all again.why not sort it out . How can you sanction an individual for actions of political wrong doing,non-rumor
688741019979001856,688741019979001856_47,1,48,5,32,@BBCBreaking Trolling level : USA,non-rumor
688741019979001856,688741019979001856_48,1,49,5,32,"@BBCBreaking gosh , you're unbelievable",non-rumor
688741019979001856,688741019979001856_49,18,50,5,32,@sammyalharthi you mean Saudi Arabia is the biggest exporter of terrorism,non-rumor
688741019979001856,688741019979001856_50,1,51,5,32,@BBCBreaking @whpresscorps @BBCNews A little less than a slap on the wrist for a state sponsor of terrorism .,non-rumor
688741019979001856,688741019979001856_51,1,52,5,32,"@BBCBreaking @BBCNews at least US was  "" gracious  "" enough to provide Iran with a holiday from terror tag for a day . PHEW ! back to normal then",non-rumor
688741019979001856,688741019979001856_52,1,53,5,32,"@BBCBreaking @BBCWorld @BBCNews The SUNNI jihadists who did the 9-11 attacks were 19 ? ! 15 Saudis , 2 UAE , an Egyptian , & a Lebanese !",non-rumor
688741019979001856,688741019979001856_53,1,54,5,32,@BBCBreaking give them nothing,non-rumor
688741019979001856,688741019979001856_54,1,55,5,32,"Yes , its okay for USA and its allies to run such programs , but if anyone else does it ... Sanctions sanctions ! ! @BBCBreaking @BBCNews",non-rumor
688741019979001856,688741019979001856_55,1,56,5,32,@BBCBreaking @BBCNews  nIm confused now,non-rumor
688741019979001856,688741019979001856_56,18,57,5,32,@sammyalharthi @m4n1sh 恐怖分子无处不在,non-rumor
688741019979001856,688741019979001856_57,50,58,5,32,@m4n1sh @sammyalharthi Bin Laden was declared as a terrorist by Saudis 10 years before 9/11 and western media did mention that too ...,non-rumor
688741019979001856,688741019979001856_58,1,59,5,32,@BBCBreaking the US is keeping the pot boiling i think they are nuts,non-rumor
688741019979001856,688741019979001856_59,1,60,5,32,@BBCBreaking @KarinBorjeesson @BBCNews pretty short sighted of US,non-rumor
688741019979001856,688741019979001856_60,1,61,5,32,@BBCBreaking @BBCNews Iran is dead !,non-rumor
688741019979001856,688741019979001856_61,1,62,5,32,@BBCBreaking $URL$ OMG ! Ranbir Kapoor & Katrina Break Up #Bollywood #KatrinaKaif #RanbirKatrina $URL$,non-rumor
688741019979001856,688741019979001856_62,1,63,5,32,@BBCBreaking Iran is obviously a threat building #Iran so close to US & #NATO Military Bases & #Iraq & #Afghanistan $URL$,non-rumor
688741019979001856,688741019979001856_63,1,64,5,32,@BBCBreaking @BBCNews typical Americans cooking it all up as normal,non-rumor
688741019979001856,688741019979001856_64,1,65,5,32,"@BBCBreaking @BBCNews its a very funny world , there are so many ways that can encourage peaceful life for all human beings",non-rumor
688741019979001856,688741019979001856_65,1,66,5,32,"@BBCBreaking End of the Dollar , CURRENCY SPECULATION ! THE END OF Illuminati !  nhttps :/ / $URL$",non-rumor
688751061503442944,688751061503442944,None,1,4,31,""" we have now cut off every single path that iran could have used to build a bomb . "" — @potus #irandeal URL",non-rumor
